CPU Name,Brand,Generation,Series,Socket,Cores,Threads,GHz,TDP,Price,Link,Store,Model,Image URL
"AMD Ryzen 9 9900X3D,",AMD,Zen 5,Ryzen 9,AM5,12,24,4.4,170W,697.56,https://www.1a.lv/p/procesors-amd-ryzen-9-9900x3d-4-4ghz-am5-128mb/umnz,1A,Ryzen 9 9900X3D,https://images.1a.lv/display/aikido/cache/43b4de14805f1698dea14ed37953a54e.jpeg?h=270&op=fit&w=374
"Intel Intel Core i9-13900K,",Intel,13th,i9,LGA1700,24,32,2.0,65W,492.49,https://www.1a.lv/p/procesors-intel-intel-core-i9-13900k-cm8071505094011-3ghz-lga-1700-36mb/on7a,1A,Core i9-13900K,https://images.1a.lv/display/aikido/cache/e275bbf84cd31aaff295914651bbc050.jpeg?h=270&op=fit&w=374
"AMD 9900X,",AMD,Zen 5,Ryzen 9,AM5,12,24,4.4,170W,444.16,https://www.1a.lv/p/procesors-amd-9900x-4-4ghz-am5-76-96mb/u3uv,1A,Ryzen 9 9900X,https://images.1a.lv/display/aikido/cache/cec9a1bafc4156eced98787c35e851fb.jpeg?h=270&op=fit&w=374
"Intel Intel Core i5-14600K BX8071514600K,",Intel,14th,i5,LGA1700,14,20,2.7,65W,227.0,https://www.1a.lv/p/procesors-intel-intel-core-i5-14600k-bx8071514600k-3-5ghz-lga-1700-24mb/m6cs,1A,Core i5-14600K,https://images.1a.lv/display/aikido/cache/fdc699ad67b24d0849024de8520e80d5.jpeg?h=270&op=fit&w=374
"Intel Intel Core i9 14900KF BX8071514900KF,",Intel,14th,i9,LGA1700,24,32,2.0,65W,468.0,https://www.1a.lv/p/procesors-intel-intel-core-i9-14900kf-bx8071514900kf-3-2ghz-lga-1700-36mb/m6ci,1A,Core i9-14900KF,https://images.1a.lv/display/aikido/cache/71c5d91f875e3486159a546f252a6d5d.jpeg?h=270&op=fit&w=374
"Intel Intel Core i7-14700KF BX8071514700KF,",Intel,14th,i7,LGA1700,20,28,2.1,65W,354.49,https://www.1a.lv/p/procesors-intel-intel-core-i7-14700kf-bx8071514700kf-3-4ghz-fclga1700-33mb/m6dj,1A,Core i7-14700KF,https://images.1a.lv/display/aikido/cache/5d1154335eb7c9ea7453dcc2c3e16af8.jpeg?h=270&op=fit&w=374
"AMD Ryzen 9 7900,",AMD,Zen 4,Ryzen 9,AM5,12,24,3.7,65W,350.7,https://www.1a.lv/p/procesors-amd-ryzen-9-7900-box-3-70ghz-am5-64mb/io96,1A,Ryzen 9 7900,https://images.1a.lv/display/aikido/cache/ea7822433262a9cd1aa6c03fdf66def4.jpeg?h=270&op=fit&w=374
"Intel Core i5-14400F,",Intel,14th,i5,LGA1700,10,16,2.5,65W,136.0,https://www.1a.lv/p/procesors-intel-core-i5-14400f-2-5ghz-lga-1700-20mb/nmb4,1A,Core i5-14400F,https://images.1a.lv/display/aikido/cache/f04f7da6c25bfc5f708be83339008870.jpeg?h=270&op=fit&w=374
"AMD Ryzen 7, 5700G,",AMD,Zen 3,Ryzen 7,AM4,8,16,3.7,65W,164.0,https://www.1a.lv/p/procesors-amd-ryzen-7-5700g-3-8ghz-am4-16mb/cacj,1A,Ryzen 7 5700G,https://images.1a.lv/display/aikido/store/719cecab22952e3458ef05110b5692d3.jpeg?h=270&op=fit&w=374
"AMD 7900X,",AMD,Zen 4,Ryzen 7,AM5,12,24,3.7,65W,399.0,https://www.1a.lv/p/procesors-amd-7900x-4-7ghz-am5-76-768mb/u3vz,1A,Ryzen 7 7900X,https://images.1a.lv/display/aikido/cache/569147cd13bfd7810060ac00859268f8.jpeg?h=270&op=fit&w=374
"AMD AMD Ryzen 5 8600G CPAMDZY5008600G,",AMD,Zen 4,Ryzen 5,AM5,6,12,4.3,65W,190.5,https://www.1a.lv/p/procesors-amd-amd-ryzen-5-8600g-cpamdzy5008600g-4-3ghz-am5-16mb/o3zp,1A,Ryzen 5 8600G,https://images.1a.lv/display/aikido/cache/e3a75c8df7ec8e4cd52f0300dbcbe539.jpeg?h=270&op=fit&w=374
"Intel Core i5-13400,",Intel,13th,i5,LGA1700,10,16,2.5,65W,169.0,https://www.1a.lv/p/procesors-intel-core-i5-13400-box-2-50ghz-lga-1700-20mb/imgk,1A,Core i5-13400,https://images.1a.lv/display/aikido/cache/9a12fcfcfbc64c75de0bbc6aff101d9e.jpeg?h=270&op=fit&w=374
"AMD AMD Ryzen 5 5500,",AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,83.99,https://www.1a.lv/p/procesors-amd-amd-ryzen-5-5500-box-3-60ghz-am4-16mb/flnc,1A,Ryzen 5 5500,https://images.1a.lv/display/aikido/cache/fa93cca8df847fd362352a57369d8332.jpeg?h=270&op=fit&w=374
"AMD AMD Ryzen 7 5700X,",AMD,Zen 3,Ryzen 7,AM4,8,16,3.7,65W,153.92,https://www.1a.lv/p/procesors-amd-amd-ryzen-7-5700x-box-3-40ghz-am4-32mb/fln6,1A,Ryzen 7 5700X,https://images.1a.lv/display/aikido/cache/87b8a691e4c7a0a6988eec488c8d2475.jpeg?h=270&op=fit&w=374
"AMD Ryzen 5 5600X,",AMD,Zen 3,Ryzen 5,AM4,6,12,3.5,65W,133.0,https://www.1a.lv/p/procesors-amd-ryzen-5-5600x-box-3-7ghz-am4-32mb/acfh,1A,Ryzen 5 5600X,https://images.1a.lv/display/aikido/store/f0f859ef70e77c4e917d87b0aa7c46fa.jpg?h=270&op=fit&w=374
"AMD Ryzen 5 8400F,",AMD,Zen 4,Ryzen 5,AM5,6,12,4.0,65W,144.67,https://www.1a.lv/p/procesors-amd-ryzen-5-8400f-4-2ghz-am5-16mb/rd8h,1A,Ryzen 5 8400F,https://images.1a.lv/display/aikido/cache/22fee591ba3ea1da50a17436906f807c.jpeg?h=270&op=fit&w=374
"AMD AMD Ryzen 7 8700G CPAMDZY7008700G,",AMD,Zen 4,Ryzen 7,AM5,8,16,4.2,65W,272.0,https://www.1a.lv/p/procesors-amd-amd-ryzen-7-8700g-cpamdzy7008700g-4-2ghz-am5-16mb/o3zt,1A,Ryzen 7 8700G,https://images.1a.lv/display/aikido/cache/f57a8f8fa9225d8b9bd92a19fab9a469.jpeg?h=270&op=fit&w=374
"AMD Ryzen 7 8700F,",AMD,Zen 4,Ryzen 7,AM5,8,16,4.1,65W,251.55,https://www.1a.lv/p/procesors-amd-ryzen-7-8700f-4-1ghz-am5-16mb/rd8z,1A,Ryzen 7 8700F,https://images.1a.lv/display/aikido/cache/49e637a1b810aad107594f7743046fe6.jpeg?h=270&op=fit&w=374
"Intel Intel Core i5-14600KF BX8071514600KF,",Intel,14th,i5,LGA1700,14,20,2.7,65W,224.49,https://www.1a.lv/p/procesors-intel-intel-core-i5-14600kf-bx8071514600kf-3-5ghz-lga-1700-24mb/m6cx,1A,Core i5-14600KF,https://images.1a.lv/display/aikido/cache/9aebf2c3f8674683e69086ae121ede19.jpeg?h=270&op=fit&w=374
"Intel Core i7-14700,",Intel,14th,i7,LGA1700,20,28,2.1,65W,344.25,https://www.1a.lv/p/procesors-intel-core-i7-14700-2-1ghz-lga-1700-28mb/nmgo,1A,Core i7-14700,https://images.1a.lv/display/aikido/cache/7bdfeb75bd9f564d1bbf7536f67ca960.jpeg?h=270&op=fit&w=374
"Intel Core i5-13500,",Intel,13th,i5,LGA1700,14,20,2.5,65W,241.0,https://www.1a.lv/p/procesors-intel-core-i5-13500-box-2-50ghz-lga-1700-24mb/imgv,1A,Core i5-13500,https://images.1a.lv/display/aikido/cache/c8c1e7b58060fa4988da6c5f75615390.jpeg?h=270&op=fit&w=374
"AMD Ryzen 7 7700,",AMD,Zen 4,Ryzen 7,AM5,8,16,3.8,65W,293.0,https://www.1a.lv/p/procesors-amd-ryzen-7-7700-3-80ghz-am5-32mb/ioaf,1A,Ryzen 7 7700,https://images.1a.lv/display/aikido/cache/2735f68239c05a988ed86d559009b9e2.jpeg?h=270&op=fit&w=374
"Intel Intel Core i9-12900KF,",Intel,12th,i9,LGA1700,16,24,2.4,65W,349.0,https://www.1a.lv/p/procesors-intel-intel-core-i9-12900kf-3-20ghz-lga-1700-30mb/dxh9,1A,Core i9-12900KF,https://images.1a.lv/display/aikido/cache/105d388c96a4deff731f0f860731ae79.jpeg?h=270&op=fit&w=374
Intel Intel Core i5-10600KF,Intel,10th,i5,LGA1200,6,12,3.3,65W,123.0,https://www.1a.lv/p/procesors-intel-intel-core-i5-10600kf-4-1ghz-12mb-bx8070110600kf-4-1ghz-lga-1200-12mb/9oaw,1A,Core i5-10600KF,https://images.1a.lv/display/aikido/store/20f7092cd24b9a40c0a1aea322b3c22d.jpg?h=270&op=fit&w=374
"Intel Intel Core i7-13700K,",Intel,13th,i7,LGA1700,16,24,2.1,65W,415.46,https://www.1a.lv/p/procesors-intel-intel-core-i7-13700k-box-2-5ghz-lga-1700-30mb/hi02,1A,Core i7-13700K,https://images.1a.lv/display/aikido/cache/3f0027d448577940e410235f3eaafad6.jpeg?h=270&op=fit&w=374
"Intel Intel Core i9-14900KS,",Intel,14th,i9,LGA1700,24,32,2.0,65W,740.0,https://www.1a.lv/p/procesors-intel-intel-core-i9-14900ks-3-20ghz-lga-1700-36mb/ps9p,1A,Core i9-14900KS,https://images.1a.lv/display/aikido/cache/81d74b30f850eb5851ba4f20db293bb0.jpeg?h=270&op=fit&w=374
"Intel 14700KF,",Intel,14th,N/A,LGA1700,20,28,2.1,65W,369.0,https://www.1a.lv/p/procesors-intel-14700kf-3-4ghz-fclga1700-33mb/u41s,1A,14700,https://images.1a.lv/display/aikido/cache/178bd51b406f648b1ccccec992b2f6ad.jpeg?h=270&op=fit&w=374
"Intel Intel Core i9-13900K,",Intel,13th,i9,LGA1700,24,32,2.0,65W,654.81,https://www.1a.lv/p/procesors-intel-intel-core-i9-13900k-box-3-0ghz-lga-1700-36mb/hmer,1A,Core i9-13900K,https://images.1a.lv/display/aikido/cache/60329bd0bb4b186bef4b8f3474047a80.jpeg?h=270&op=fit&w=374
"Intel Intel Core i9-14900,",Intel,14th,i9,LGA1700,24,32,2.0,65W,666.26,https://www.1a.lv/p/procesors-intel-intel-core-i9-14900-cm8071504820609-2ghz-lga-1700-36mb/on8o,1A,Core i9-14900,https://images.1a.lv/display/aikido/cache/93b7380091b6caf2147c55b97ce30d0e.jpeg?h=270&op=fit&w=374
"Intel Intel Core i7-14700F,",Intel,14th,i7,LGA1700,20,28,2.1,65W,339.0,https://www.1a.lv/p/procesors-intel-intel-core-i7-14700f-cm8071504820816-2-1ghz-lga-1700-33mb/onec,1A,Core i7-14700F,https://images.1a.lv/display/aikido/cache/a2c123dedce5a8a464f3e98b43423c3f.jpeg?h=270&op=fit&w=374
"Intel Intel Core i9-14900F,",Intel,14th,i9,LGA1700,24,32,2.0,65W,749.0,https://www.1a.lv/p/procesors-intel-intel-core-i9-14900f-cm8071504820610-2ghz-lga-1700-36mb/ond1,1A,Core i9-14900F,https://images.1a.lv/display/aikido/cache/48016cfe34962880fe4101d4fef4582a.jpeg?h=270&op=fit&w=374
"Intel Core i7-14700F,",Intel,14th,i7,LGA1700,20,28,2.1,65W,324.0,https://www.1a.lv/p/procesors-intel-core-i7-14700f-2-1ghz-lga-1700-33mb/nmgy,1A,Core i7-14700F,https://images.1a.lv/display/aikido/cache/78847fdedcfc7349a901e64b8de205ed.jpeg?h=270&op=fit&w=374
"Intel 13700,",Intel,13th,N/A,LGA1700,16,24,2.1,65W,379.0,https://www.1a.lv/p/procesors-intel-13700-2-10ghz-fclga1700-30mb/u3vr,1A,13700,https://images.1a.lv/display/aikido/cache/f117cbff4767be785c9a8f823c7859db.jpeg?h=270&op=fit&w=374
"AMD 7600X3D,",AMD,Zen 4,Ryzen 7,AM5,6,12,3.8,65W,365.7,https://www.1a.lv/p/procesors-amd-7600x3d-4-1ghz-am5-96mb/u3wu,1A,Ryzen 7 7600X3D,https://images.1a.lv/display/aikido/cache/a1af3bc1bb623631c88bd6868be261ed.jpeg?h=270&op=fit&w=374
"Intel Core i9-14900F,",Intel,14th,i9,LGA1700,24,32,2.0,65W,612.85,https://www.1a.lv/p/procesors-intel-core-i9-14900f-2ghz-lga-1700-36mb/nmgr,1A,Core i9-14900F,https://images.1a.lv/display/aikido/cache/e78be37be233a3f9a655e4ed3a931e79.jpeg?h=270&op=fit&w=374
"AMD 9600X,",AMD,Zen 5,Ryzen 9,AM5,6,12,4.4,105W,230.99,https://www.1a.lv/p/procesors-amd-9600x-3-9ghz-am5-38mb/u3us,1A,Ryzen 9 9600X,https://images.1a.lv/display/aikido/cache/5d642c2bb1125e4fe0199577d23387e2.jpeg?h=270&op=fit&w=374
"Intel 265K,",Intel,15th,Ultra 7,LGA1851,20,20,3.9,65W,379.28,https://www.1a.lv/p/procesors-intel-265k-3-3ghz-fclga1851-30mb/u41w,1A,Core Ultra 7 265K,https://images.1a.lv/display/aikido/cache/d24a2e02191185f21e57246dd2ee76f0.jpeg?h=270&op=fit&w=374
"Intel Core Ultra 7 265F,",Intel,15th,Ultra 7,LGA1851,20,20,3.9,65W,356.77,https://www.1a.lv/p/procesors-intel-core-ultra-7-265f-2-4ghz-fclga1851-30mb/u55c,1A,Core Ultra 7 265F,https://images.1a.lv/display/aikido/cache/6c1f656a7c3714712d5c61d6afffb8be.jpeg?h=270&op=fit&w=374
"Intel Core Ultra 9 285K,",Intel,15th,Ultra 9,LGA1851,24,24,3.7,65W,634.59,https://www.1a.lv/p/procesors-intel-core-ultra-9-285k-3-7ghz-fclga1851-36mb/u5jp,1A,Core Ultra 9 285K,https://images.1a.lv/display/aikido/cache/90f3594b5cb2a262f461a484ab9a0ba1.jpeg?h=270&op=fit&w=374
"AMD Ryzen 9 9950X,",AMD,Zen 5,Ryzen 9,AM5,16,32,4.3,170W,626.0,https://www.1a.lv/p/procesors-amd-ryzen-9-9950x-4-3ghz-am5-64mb/u366,1A,Ryzen 9 9950X,https://images.1a.lv/display/aikido/cache/999523bf3d8cf9492d0a23b289588522.jpeg?h=270&op=fit&w=374
"AMD 7600X,",AMD,Zen 4,Ryzen 7,AM5,6,12,3.8,65W,223.6,https://www.1a.lv/p/procesors-amd-7600x-4-7ghz-am5-38-384mb/u3uw,1A,Ryzen 7 7600X,https://images.1a.lv/display/aikido/cache/4fdae59e9162e3f62f447fe8e5517b40.jpeg?h=270&op=fit&w=374
"Intel Core Ultra 7 265,",Intel,15th,Ultra 7,LGA1851,20,20,3.9,65W,373.83,https://www.1a.lv/p/procesors-intel-core-ultra-7-265-2-4ghz-fclga1851-30mb/u550,1A,Core Ultra 7 265,https://images.1a.lv/display/aikido/cache/fe069e6aa3c2a7679a1131b60ceee799.jpeg?h=270&op=fit&w=374
"Intel Core Ultra 9 285,",Intel,15th,Ultra 9,LGA1851,24,24,3.7,65W,620.8,https://www.1a.lv/p/procesors-intel-core-ultra-9-285-2-5ghz-fclga1851-36mb/u55g,1A,Core Ultra 9 285,https://images.1a.lv/display/aikido/cache/c227738d106b596a25bff92d7364c0ab.jpeg?h=270&op=fit&w=374
"Intel E-2356G,",Intel,15th,Ultra 5,LGA1851,14,14,3.4,65W,397.67,https://www.1a.lv/p/procesors-intel-e-2356g-cm8070804495016-3-2ghz-lga-1356-12mb/imf2,1A,Core Ultra 5 2356G,https://images.1a.lv/display/aikido/cache/48885060750c9b2a27b438c326d645c7.jpeg?h=270&op=fit&w=374
"Intel Core Ultra 5 225,",Intel,15th,Ultra 5,LGA1851,10,10,3.4,65W,278.26,https://www.1a.lv/p/procesors-intel-core-ultra-5-225-3-3ghz-fclga1851-20mb/u56m,1A,Core Ultra 5 225,https://images.1a.lv/display/aikido/cache/d21362f11bde0a3be350cd6c09fb6096.jpeg?h=270&op=fit&w=374
"AMD 8700G,",AMD,Zen 4,Ryzen 8,AM5,8,16,4.2,65W,509.0,https://www.1a.lv/p/procesors-amd-8700g-4-2ghz-am5-16mb/u3w7,1A,Ryzen 8 8700G,https://images.1a.lv/display/aikido/cache/86e9fb3daf412372636d4d6ec5c0d774.jpeg?h=270&op=fit&w=374
"AMD AMD Ryzen 9 7900X,",AMD,Zen 4,Ryzen 9,AM5,12,24,3.7,65W,1619.0,https://www.1a.lv/p/procesors-amd-amd-ryzen-9-7900x-4-7ghz-am5-64mb/oa50,1A,Ryzen 9 7900X,https://images.1a.lv/display/aikido/cache/abbf99c39b6af3f43c73a2c2b4deca51.jpeg?h=270&op=fit&w=374
"Intel Core i7-13700,",Intel,13th,i7,LGA1700,16,24,2.1,65W,343.28,https://www.1a.lv/p/procesors-intel-core-i7-13700-box-2-10ghz-lga-1700-30mb/imgy,1A,Core i7-13700,https://images.1a.lv/display/aikido/cache/149b172caf2376e179d527634ba02a6d.jpeg?h=270&op=fit&w=374
"Intel Intel Core i7-14700F BX8071514700F,",Intel,14th,i7,LGA1700,20,28,2.1,65W,329.0,https://www.1a.lv/p/procesors-intel-intel-core-i7-14700f-bx8071514700f-2-1ghz-lga-1700-33mb/o0tq,1A,Core i7-14700F,https://images.1a.lv/display/aikido/cache/63defbb063f4d2df099c6cef673268aa.jpeg?h=270&op=fit&w=374
Intel Intel Core i9-10900X,Intel,10th,i9,LGA1200,10,20,2.8,65W,742.0,https://www.1a.lv/p/procesors-intel-intel-core-i9-10900x-3-7ghz-19-25mb-box-bx8069510900x-3-5ghz-lga-2066-19-25mb/7ish,1A,Core i9-10900X,https://images.1a.lv/display/aikido/store/27fc90984c9938171243a7d81ed6e7c2.jpg?h=270&op=fit&w=374
"Intel Intel Core i9-13900KS,",Intel,13th,i9,LGA1700,24,32,2.0,65W,873.0,https://www.1a.lv/p/procesors-intel-intel-core-i9-13900ks-box-2-40ghz-lga-1700-36mb/iwo3,1A,Core i9-13900KS,https://images.1a.lv/display/aikido/cache/7defca4db96eeae3ae900b120db75830.jpeg?h=270&op=fit&w=374
"Intel Intel Core i9-13900KF,",Intel,13th,i9,LGA1700,24,32,2.0,65W,478.0,https://www.1a.lv/p/procesors-intel-intel-core-i9-13900kf-box-2-20ghz-lga-1700-36mb/hi1u,1A,Core i9-13900KF,https://images.1a.lv/display/aikido/cache/8348e037c85c05d01790c6ec2c6d2d16.jpeg?h=270&op=fit&w=374
"Intel 14900KF,",Intel,14th,N/A,LGA1700,24,32,2.0,65W,499.0,https://www.1a.lv/p/procesors-intel-14900kf-3-2ghz-fclga1700-36mb/u42d,1A,14900,https://images.1a.lv/display/aikido/cache/0cdb2e0399c5b37876d7fa7fe7b8b6e9.jpeg?h=270&op=fit&w=374
"Intel Core i7-13700F,",Intel,13th,i7,LGA1700,16,24,2.1,65W,324.0,https://www.1a.lv/p/procesors-intel-core-i7-13700f-box-2-10ghz-lga-1700-30mb/imfw,1A,Core i7-13700F,https://images.1a.lv/display/aikido/cache/76b18d3596079d7ec8007a446d18e11c.jpeg?h=270&op=fit&w=374
"Intel Core Ultra 5 235,",Intel,15th,Ultra 5,LGA1851,14,14,3.4,65W,289.9,https://www.1a.lv/p/procesors-intel-core-ultra-5-235-3-4ghz-fclga1851-24mb/u580,1A,Core Ultra 5 235,https://images.1a.lv/display/aikido/cache/d8962b34ffff8481068ab8653a890ca9.jpeg?h=270&op=fit&w=374
"Intel Core Ultra 5 245K,",Intel,15th,Ultra 5,LGA1851,14,14,3.4,65W,321.0,https://www.1a.lv/p/procesors-intel-core-ultra-5-245k-4-2ghz-fclga1851-24mb/u5lf,1A,Core Ultra 5 245K,https://images.1a.lv/display/aikido/cache/28ffc0dbfd1422ea60e8cfd84ce962c6.jpeg?h=270&op=fit&w=374
"Intel Core i9-14900,",Intel,14th,i9,LGA1700,24,32,2.0,65W,639.0,https://www.1a.lv/p/procesors-intel-core-i9-14900-2ghz-lga-1700-32mb/nmh5,1A,Core i9-14900,https://images.1a.lv/display/aikido/cache/e0c776836f50e7a836085c5d63801d29.jpeg?h=270&op=fit&w=374
"Intel Intel Core i5-12500,",Intel,12th,i5,LGA1700,6,12,3.0,65W,225.07,https://www.1a.lv/p/procesors-intel-intel-core-i5-12500-cm8071504647605-3ghz-lga-1700-18mb/oncb,1A,Core i5-12500,https://images.1a.lv/display/aikido/cache/a2f75324d556465f3a91a4a6af89050b.jpeg?h=270&op=fit&w=374
"Intel Intel Core i5-11400T,",Intel,11th,i5,LGA1200,6,12,2.6,65W,439.0,https://www.1a.lv/p/procesors-intel-intel-core-i5-11400t-cm8070804497106-1-3ghz-lga-1200-12mb/onbm,1A,Core i5-11400T,https://images.1a.lv/display/aikido/cache/b340e24efc4408548b46e14fc980d23e.jpeg?h=270&op=fit&w=374
"Intel Intel Core i7-12700 BX8071512700,",Intel,12th,i7,LGA1700,12,20,2.1,65W,298.04,https://www.1a.lv/p/procesors-intel-intel-core-i7-12700-bx8071512700-2-1ghz-lga-1700-25mb/eapr,1A,Core i7-12700,https://images.1a.lv/display/aikido/cache/46e5dc8f48badbb4e828fc807f7a7d60.jpeg?h=270&op=fit&w=374
"Intel Intel Core i9-12900F,",Intel,12th,i9,LGA1700,16,24,2.4,65W,429.0,https://www.1a.lv/p/procesors-intel-intel-core-i9-12900f-box-2-40ghz-lga-1700-30mb/elh9,1A,Core i9-12900F,https://images.1a.lv/display/aikido/cache/c7c67c81ba81de96aec2492d51f84bd8.jpeg?h=270&op=fit&w=374
"AMD 8600G,",AMD,Zen 4,Ryzen 8,AM5,6,12,4.3,65W,399.0,https://www.1a.lv/p/procesors-amd-8600g-4-3ghz-am5-16mb/u3wf,1A,Ryzen 8 8600G,https://images.1a.lv/display/aikido/cache/7d4ca7f38042e47cd6a6baed29680afb.jpeg?h=270&op=fit&w=374
"Intel Intel Core i5-12600,",Intel,12th,i5,LGA1700,6,12,3.3,65W,322.12,https://www.1a.lv/p/procesors-intel-intel-core-i5-12600-box-3-30ghz-lga-1700-18mb/eg9q,1A,Core i5-12600,https://images.1a.lv/display/aikido/cache/f496c289bc08d04b6d767cccf3e74c38.jpeg?h=270&op=fit&w=374
"Intel Core Ultra 5 225F,",Intel,15th,Ultra 5,LGA1851,10,10,3.4,65W,256.61,https://www.1a.lv/p/procesors-intel-core-ultra-5-225f-3-3ghz-fclga1851-20mb/u57r,1A,Core Ultra 5 225F,https://images.1a.lv/display/aikido/cache/839617b0d11ba1f4b65cdff08a47243a.jpeg?h=270&op=fit&w=374
"AMD 7600,",AMD,Zen 4,Ryzen 7,AM5,6,12,3.8,65W,699.0,https://www.1a.lv/p/procesors-amd-7600-3-8ghz-am5-32mb/u3wn,1A,Ryzen 7 7600,https://images.1a.lv/display/aikido/cache/0f46dae29be51a5e888ab43de10e30f8.jpeg?h=270&op=fit&w=374
"AMD AMD Ryzen 7 5700GMPK,",AMD,Zen 3,Ryzen 7,AM4,8,16,3.7,65W,439.0,https://www.1a.lv/p/procesors-amd-amd-ryzen-7-5700g-100-100000263mpk-3-8ghz-am4-16mb/m6fa,1A,Ryzen 7 5700G,https://images.1a.lv/display/aikido/cache/1031fee8991c5f4298271da68a7af45c.jpeg?h=270&op=fit&w=374
"Intel Intel Core i5-12500,",Intel,12th,i5,LGA1700,6,12,3.0,65W,222.9,https://www.1a.lv/p/procesors-intel-intel-core-i5-12500-3-0ghz-lga-1700-18mb/ekr2,1A,Core i5-12500,https://images.1a.lv/display/aikido/cache/f05a02d374ad12df0396a51471dec280.png?h=270&op=fit&w=374
"AMD 5600XT,",AMD,Zen 3,Ryzen 5,AM4,6,12,3.5,65W,132.0,https://www.1a.lv/p/procesors-amd-5600xt-3-7ghz-am4-32mb/sz7a,1A,Ryzen 5 5600XT,https://images.1a.lv/display/aikido/cache/e368e3effeb672fa657922b2e6498a91.png?h=270&op=fit&w=374
AMD AMD Ryzen 5 3400G,AMD,Zen 2,Ryzen 5,AM4,4,8,3.7,65W,75.25,https://www.1a.lv/p/procesors-amd-amd-ryzen-5-3400g-3-7ghz-4mb-w-radeon-rx-vega-11-box-yd3400c5fhbox-3-7ghz-am4-4mb/5x5e,1A,Ryzen 5 3400G,https://images.1a.lv/display/aikido/store/6a0c7489f7bc481063a05d4677e96a31.jpg?h=270&op=fit&w=374
AMD AMD Ryzen 5 3600,AMD,Zen 2,Ryzen 5,AM4,6,12,3.6,65W,67.5,https://www.1a.lv/p/procesors-amd-amd-ryzen-5-3600-3-6ghz-32mb-box-100-100000031box-3-6ghz-am4-32mb/5x5k,1A,Ryzen 5 3600,https://images.1a.lv/display/aikido/store/2278eb668929d2dd09dc2d5076837ecc.jpg?h=270&op=fit&w=374
"AMD AMD Ryzen 5 8500G CPAMDZY5008500G,",AMD,Zen 4,Ryzen 5,AM5,6,12,4.1,65W,155.55,https://www.1a.lv/p/procesors-amd-amd-ryzen-5-8500g-cpamdzy5008500g-3-5ghz-am5-16mb/o402,1A,Ryzen 5 8500G,https://images.1a.lv/display/aikido/cache/aafaa4c6a0dfc438105ed9107c186fa4.jpeg?h=270&op=fit&w=374
Intel Intel Core i5-10400F,Intel,10th,i5,LGA1200,6,12,2.9,65W,102.0,https://www.1a.lv/p/procesors-intel-intel-core-i5-10400f-2-9ghz-12mb-box-2-9ghz-lga-1200-12mb/8vgy,1A,Core i5-10400F,https://images.1a.lv/display/aikido/store/afa31bf6727e8926d8240549a59d5fe5.jpg?h=270&op=fit&w=374
"Intel Core i5-14400,",Intel,14th,i5,LGA1700,10,16,2.5,65W,163.0,https://www.1a.lv/p/procesors-intel-core-i5-14400-2-5ghz-lga-1700-20mb/nmaw,1A,Core i5-14400,https://images.1a.lv/display/aikido/cache/1b88846abd52fa6bbc89073c7df2d3fc.jpeg?h=270&op=fit&w=374
"AMD AMD Ryzen 5 7500FMPK,",AMD,Zen 4,Ryzen 5,AM5,6,12,3.7,65W,187.9,https://www.1a.lv/p/procesors-amd-amd-ryzen-5-7500f-100-100000597mpk-3-7ghz-am5-32mb/o0u9,1A,Ryzen 5 7500F,https://images.1a.lv/display/aikido/cache/e7fbadb4744b0849b745c8629bd93ee8.jpeg?h=270&op=fit&w=374
"Intel Intel Core i7-12700F,",Intel,12th,i7,LGA1700,12,20,2.1,65W,248.46,https://www.1a.lv/p/procesors-intel-intel-core-i7-12700f-cm8071504555020-2-1ghz-lga-1700-25mb/onb0,1A,Core i7-12700F,https://images.1a.lv/display/aikido/cache/b61d6999edb575765db8c43dc4d27679.jpeg?h=270&op=fit&w=374
"Intel Core i3-13100,",Intel,13th,i3,LGA1700,4,8,3.4,60W,130.65,https://www.1a.lv/p/procesors-intel-core-i3-13100-box-3-40ghz-lga-1700-12mb/imgo,1A,Core i3-13100,https://images.1a.lv/display/aikido/cache/36e35d89529ea7a3faf0e032629eb141.jpeg?h=270&op=fit&w=374
"Intel Intel Core i3-10100,",Intel,10th,i3,LGA1200,4,8,3.6,65W,105.79,https://www.1a.lv/p/procesors-intel-intel-core-i3-10100-3-6ghz-lga-1200-6mb/8ui6,1A,Core i3-10100,https://images.1a.lv/display/aikido/store/3528a73b69812b612347995f591083e8.jpg?h=270&op=fit&w=374
"Intel Intel Core i7-13700F,",Intel,13th,i7,LGA1700,16,24,2.1,65W,295.9,https://www.1a.lv/p/procesors-intel-intel-core-i7-13700f-cm8071504820806-1-5ghz-lga-1700-30mb/o0td,1A,Core i7-13700F,https://images.1a.lv/display/aikido/cache/e5b7950228ebb50577b6e458788d85f5.jpeg?h=270&op=fit&w=374
"AMD 8400F,",AMD,Zen 4,Ryzen 8,AM5,6,12,4.0,65W,120.9,https://www.1a.lv/p/procesors-amd-8400f-4-2ghz-am5-16mb/u3w4,1A,Ryzen 8 8400F,https://images.1a.lv/display/aikido/cache/b0db773766e4ea74e792f0f426f57641.jpeg?h=270&op=fit&w=374
